Kingdom,Phylum,Class,Order,Family,Genus,Species,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Use and Trade,Red List Assessors
ANIMALIA,CHORDATA,CEPHALASPIDOMORPHI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,fluviatilis,,Yes,,LC,,LC,,"Still rare in some areas, but populations have markedly recovered following earlier pollution problems in central and western Europe. European Union 27 = LC. Same rationale as above.",Unknown,"Ireland, Great Britain north to Scotland, Atlantic coast of   Portugal (maybe extirpated), France, North Sea north to Scotland and about Bergen (Norway), North and Baltic Sea basins; Mediterranean along French and western Italian coasts   (maybe all extirpated). Occasional records in Adriatic and Ionian Seas and along coasts of Iberian Peninsula. Migrates into rivers of this area. Landlocked populations known from Lakes Ladoga and Onega (Russia), Loch Lomond (Scotland), some lakes in Finland and possibly Lough Neagh (Ireland).",Abundant.,"Habitat: Adults live in coastal waters and estuaries and spawn in strong-current habitats of rivers and streams. Ammocoetes burrow in detritus-rich sands or clay sediments. Biology: Predatory, with anadromous and landlocked populations. Adults migrate into rivers from autumn to spring. Migration is mainly nocturnal and ceases at low temperatures. Spawning season starts when water temperature rises above 9°C, which depends on latitude, starting in late March in France and mid-June in Finland. Spawning individuals cease their normal daylight avoidance reaction and reproduce on sunny days. Males dig shallow nests in habitats with fast current. Spawners form large aggregations. Adults die after spawning. Ammocoetes stage lasts 2½-3½ years. Ammocoetes feed on detritus and micro-organisms. After metamorphosis (from late summer to late autumn), most juveniles overwinter in freshwater and migrate to the sea in spring. At sea, adults prey on a wide variety of fish species, mostly Clupeidae and Gadidae. Feeds on body tissues of prey, which is usually killed while its flesh is excavated. Adults feed for 2 (rarely 1) summers before migrating to the spawning grounds. Individuals feeding for only a single summer before breeding are smaller. Landlocked population of Loch Lomond feeds for only one summer, then stops feeding and migrates in autumn to spawning grounds in River Endrick.",No major threats known.,No information available.,This species is harvested for human consumption.,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gobio,holurus,,Yes,,LC,,NA,,A widespread species with no known major widespread threats.,Unknown,"Russia: Kuma, Terek and Sulak drainages in Western Caspian basin.",Abundant.,Habitat: A wide variety of habitats in small rivers and streams. Biology: No data.,No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gobio,sarmaticus,,Yes,,LC,,NA,,A reasonably widespread species with no known major widespread threats.,Unknown,Ukraine: lower parts of Dniestr and South Bug drainages. Likely to occur as well in lower Dniepr.,Abundant.,Habitat: Streams in foot hills and lowlands with moderate current. Biology: No data.,No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gobio,obtusirostris,The distribution limits are not clear. The existence of a hybrid zone between G. obtusirostris and G. gobio in the upper Danube is suspected.,Yes,Yes,LC,,LC,,A widespread species with no known major widespread threats.,Unknown,Middle and upper Danube drainage.,Abundant.,"Habitat: Riverine and lacustrine habitats with sand bottom. Spawns in shallow water, over stones, sand or plant material. Biology: No data.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gobio,carpathicus,Molecular data suggest that the upper Tisza and Mures populations are distinct lineages.,Yes,Yes,LC,,LC,,A widespread species with no known major widespread threats.,Unknown,"Tisza system, Danube drainage.",Abundant.,Habitat: A wide variety of habitats in small rivers and streams. Biology: No data.,No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gobio,krymensis,The population from stream Kacha (Crimea) might be a distinct species.,Yes,,VU,"B1ab(ii,iii,v)",NA,,"The species is known from Salgir, Alma and Bel Bek drainages in the southern Crimea, where it is still abundant (extent of occurrence of less than 9,000 km²). However it is becoming very rare in some parts of the Alma drainage due to intensive water abstraction for irrigation. More habitat will be lost and the species will continue to decline if water abstraction continues to increase as is predicted.",Decreasing,"Ukraine: Salgir, Alma and Bel Bek drainages (southern Crimea).",Abundant.,Habitat: A wide variety of habitats in small rivers and streams. Biology: No data.,"Intensive water abstraction, drought (predicted to increase in severity due to climate change).",No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,sclateri,,Yes,Yes,LC,,LC,,"A widespread and locally abundant species, but many small streams are dry in summer and populations are greatly fragmented and several potentially threatened.",Unknown,Southern Spain and Portugal: from Segura to Mira drainages.,Abundant.,"Habitat: Occurs in a variety of habitats; most abundant in large rivers and streams with slow to moderate current. Avoids upper, cold water streams. Biology: Lives up to about 18 years. Males reproduce for the first time at 2-4 years (7-9 cm), females at 6-7 years (11-16 cm). Spawns in May-June.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Sabanejewia,kubanica,,Yes,,LC,,NA,,A widespread species with no known major widespread threats.,Unknown,Russia: Kuban drainage.,Abundant.,Habitat: Inhabits a wide range of habitats from small lowland streams to foothill rivers with clear water and gravel bottom. Biology: No data.,No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,dentex,,Yes,,DD,,DD,,"Very little information exists for this species. It is suspected that it hybridises with introduced trout species, but more information is needed to know the impacts of this. Illegal fishing is also a potential threat as the species is a large fish and most likely targeted. The taxonomy of the species also needs clarification before a full extinction risk assessment can be made.For the European Union 27 region, this species is also assessed as Data Deficient (DD), with the same rationale as above.",Unknown,"This fish is known from the Adriatic basin, from Krka to Aoos drainages (Croatia, Bosnia-Herzegovina, Montenegro, Albania, Greece, Kosovo, Macedonia); possibly present in Alfios (Peloponnese, Greece).",No information is available on population size or trends.,"HabitatThe species occurs in lakes and large rivers. It spawns on gravel bottom. BiologyA resident in lacustrine ecotypes, in the Lake Skadar basin the species overwinters in deep parts of lake, moving to main tributaries in summer.",Hybridisation with introduced trouts and illegal fishing are potential threats.,"No information available. More information is needed for this species, in particular on its threats, and it is in need of taxonomic clarification.","It is harvested for human consumption, and for sport fishing.","Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudochondrostoma,duriense,,Yes,Yes,VU,A3ce,VU,A3ce,"It is suspected that a population decline of at least 30% will be met in the next 10 years due to canal building which will lead to habitat destruction and introduction of alien predators (Sander lucioperca, Micropterus salmoides and Esox lucius) impacting upon the species (Carmona, J. pers comm).",Stable,"It is restricted to the northwestern Iberian peninsula. The main rivers basins include: Eo, Masma, Oro, Eume, Allones, Donas, Tambre, Ulla, Umia, Minho, Limia, Ave and Douro rivers.",Abundant.,Lives in rivers with strong current.,"Water extraction, dam construction, and canal building of rivers have recently begun and there are plans to do more (Carmona, J. pers. comm). Introduced predators are also a potential threat.",Listed in Annex II of the European Union Habitats Directive and Annex III of the Berne Convention as C. polylepis.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Abramis,brama,"Other breams traditionally included in Abramis are now placed in Ballerus, Blicca and Vimba.",,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rational as above.,Unknown,"Most European drainages, from Adour (France) to Pechora (White Sea basin); Aegean Sea basin, in Lake Volvi and Struma and Maritza drainages. Naturally absent from Iberian Peninsula, Adriatic basin, Italy, Scotland, Scandinavia north of Bergen (Norway) and 67°N (Finland). Locally introduced in Ireland, Spain and northeastern Italy. In Asia, Marmara basin (Turkey) and eastward to Aral basin. Introduced in Lake Baikal and upper Ob and Yenisei drainages.",Abundant.,"Habitat: A wide variety of lakes and large to medium sized rivers. Most abundant in backwaters, lower reaches of slow-flowing rivers, brackish estuaries and warm and shallow lakes. Semi-anadromous individuals enter freshened parts of seas to forage. Usually spawns in densely vegetated backwaters, floodplains or lake shores. Sometimes far from shore. Nearly all surfaces can be used for spawning. Biology: Gregarious. During winter, form large aggregations, often together with other fish. Lives about 10-20 years. Spawns for the first time at 3-4 years. Some females do not spawn every year. Spawns in May-June at temperatures above 15°C. In many populations, spawning migration starts in autumn (especially semi-anadromous individuals), slows down during winter and continues in spring. Migrate far upriver (100 km in Dniepr) to spawn. Males with nuptial tubercles on head and body. Males often defend spawning territories along shoreline. Females spawn from once a year over a few days (Rhine) to 1-3 portions, at 7-14 days intervals (Lake Ilmen). Eggs are sticky and egg size increase with age of female. Larvae and juveniles inhabit still water bodies, feeding on plankton. Survival of juvenile is high in backwaters and low in main channel of large rivers. Growth is faster in main river than in backwaters. Juveniles 1-2 years old move from backwaters to river for feeding and then return to backwaters to spawn. If juveniles do not have an opportunity to leave backwaters, they are able to adapt but have a slower growth and reach maturity at a smaller size (stunted populations). In lower parts of large rivers, juveniles drift to brackish estuaries to forage when water level of flooded areas drops. Juveniles forage in brackish waters enter lower parts of rivers to overwinter in freshwater. Juveniles mostly feed on zooplankton. Feeds on benthic invertebrates, which are dug out of fine bottom sediments, and also often on molluscs. May shift to particle feeding or even filter feeding at high zooplankton abundance. Frequently forms fertile hybrids with Rutilus rutilus.",No major threats known.,No information.,,"Freyhof, J."
